Election_Year,Region,Ethnic_Group,Language,Education_Level,Population_Density,GDP_per_Capita,Candidate_Origin_Region,Voted_For,Election_Winner_Party
2025,Central,Tumbuka,Chichewa,Primary,214,722,Central,DPP,DPP
2025,Southern,Ngonde,Chilomwe,Tertiary,361,902,Southern,DPP,DPP
2025,Northern,Chewa,Chitumbuka,No formal,47,549,Northern,Independent,DPP
2025,Central,Yao,Chichewa,Tertiary,126,419,Central,DPP,DPP
2025,Central,Sena,Chichewa,Secondary,418,742,Central,Other,DPP
2025,Southern,Tonga,English,Secondary,518,622,Southern,DPP,DPP
2025,Northern,Tumbuka,Chitumbuka,Secondary,276,423,Central,DPP,DPP
2025,Southern,Lomwe,Chichewa,Primary,400,788,Southern,DPP,DPP
2025,Central,Tonga,Chichewa,Primary,229,970,Northern,Independent,DPP
2025,Central,Lomwe,Chichewa,Primary,276,554,Northern,PP,DPP
2025,Central,Lomwe,Chiyao,Primary,272,656,Southern,DPP,DPP
2025,Northern,Yao,English,Primary,69,686,Southern,MCP,DPP
2025,Southern,Nyanja,Chichewa,Secondary,260,873,Northern,DPP,DPP
2025,Central,Ngoni,Chichewa,Secondary,220,673,Central,Other,DPP
2025,Central,Sena,Chichewa,Tertiary,278,829,Southern,MCP,DPP
2025,Central,Nyanja,Chichewa,Primary,243,709,Central,MCP,DPP
2025,Central,Yao,Chichewa,Primary,114,908,Southern,DPP,DPP
2025,Central,Ngonde,Chichewa,Secondary,205,803,Southern,MCP,DPP
2025,Central,Tumbuka,Chichewa,Primary,179,614,Southern,MCP,DPP
2025,Northern,Lomwe,Chitumbuka,Primary,116,342,Central,DPP,DPP
2025,Central,Lomwe,Chichewa,Secondary,398,1045,Northern,MCP,DPP
2025,Central,Tonga,Chichewa,Primary,219,407,Southern,Other,DPP
2025,Northern,Lambya/Nyiha,English,No formal,175,470,Central,DPP,DPP
2025,Northern,Yao,English,Primary,41,541,Southern,Independent,DPP
2025,Southern,Tumbuka,Chilomwe,Secondary,271,1058,Central,Other,DPP
2025,Central,Tonga,Chichewa,Secondary,184,280,Central,UTM,DPP
2025,Southern,Lomwe,Chilomwe,No formal,409,1107,Central,DPP,DPP
2025,Central,Chewa,English,Primary,263,721,Central,UTM,DPP
2025,Southern,Lambya/Nyiha,Chilomwe,Primary,247,864,Southern,DPP,DPP
2025,Central,Yao,English,Primary,122,813,Southern,MCP,DPP
2025,Central,Ngonde,Chiyao,Primary,138,727,Southern,Independent,DPP
2025,Central,Chewa,Chiyao,Secondary,160,570,Central,DPP,DPP
2025,Southern,Nyanja,Chilomwe,Secondary,323,692,Northern,UTM,DPP
2025,Southern,Tonga,Chichewa,No formal,314,974,Northern,MCP,DPP
2025,Southern,Yao,Chichewa,Primary,451,812,Central,MCP,DPP
2025,Northern,Ngonde,Chitumbuka,Primary,80,350,Central,Independent,DPP
2025,Central,Lambya/Nyiha,Chichewa,Primary,146,238,Central,DPP,DPP
2025,Central,Yao,Chiyao,Primary,272,669,Southern,DPP,DPP
2025,Northern,Lomwe,English,Primary,32,553,Northern,UTM,DPP
2025,Southern,Yao,Chichewa,Secondary,333,660,Central,Other,DPP
2025,Northern,Ngonde,Chitumbuka,Tertiary,152,439,Central,Independent,DPP
2025,Northern,Tumbuka,Chitumbuka,Primary,165,517,Northern,MCP,DPP
2025,Northern,Ngoni,Chichewa,Primary,84,249,Northern,MCP,DPP
2025,Southern,Chewa,Chichewa,Tertiary,506,829,Central,DPP,DPP
2025,Central,Yao,Chichewa,Secondary,326,553,Central,Other,DPP
2025,Northern,Lomwe,Chichewa,Primary,227,249,Central,DPP,DPP
2025,Northern,Tonga,Chitumbuka,Tertiary,171,236,Central,Other,DPP
2025,Central,Nyanja,Chichewa,Primary,271,432,Northern,Independent,DPP
2025,Southern,Lambya/Nyiha,Chichewa,Primary,315,666,Southern,MCP,DPP
2025,Central,Yao,Chichewa,No formal,161,865,Northern,DPP,DPP
2025,Central,Tonga,English,Primary,253,722,Central,Independent,DPP
2025,Central,Ngoni,English,No formal,295,576,Northern,Independent,DPP
2025,Northern,Ngoni,English,No formal,137,786,Central,DPP,DPP
2025,Central,Chewa,Chichewa,Primary,216,608,Southern,DPP,DPP
2025,Northern,Tonga,English,Secondary,104,361,Central,PP,DPP
2025,Southern,Sena,Chichewa,Primary,403,653,Central,MCP,DPP
2025,Northern,Lambya/Nyiha,Chichewa,Primary,141,439,Southern,MCP,DPP
2025,Northern,Lomwe,Chichewa,Secondary,94,330,Northern,DPP,DPP
2025,Central,Lomwe,Chichewa,Secondary,171,721,Southern,DPP,DPP
2025,Northern,Tumbuka,Chitumbuka,Secondary,143,455,Central,Other,DPP
2025,Central,Sena,Chichewa,Primary,245,638,Central,MCP,DPP
2025,Central,Sena,Chichewa,No formal,183,565,Central,PP,DPP
2025,Central,Ngoni,English,Primary,265,496,Central,MCP,DPP
2025,Central,Tonga,Chichewa,Primary,232,826,Southern,MCP,DPP
2025,Northern,Tonga,Chitumbuka,Primary,107,534,Southern,MCP,DPP
2025,Central,Ngoni,Chichewa,Primary,354,700,Southern,MCP,DPP
2025,Central,Lambya/Nyiha,Chichewa,Secondary,155,613,Northern,MCP,DPP
2025,Southern,Ngoni,Chilomwe,Primary,310,1068,Northern,MCP,DPP
2025,Northern,Tonga,Chitumbuka,Primary,133,371,Central,DPP,DPP
2025,Central,Lomwe,Chichewa,Primary,310,842,Central,MCP,DPP
2025,Northern,Lomwe,Chitumbuka,Primary,116,479,Northern,DPP,DPP
2025,Central,Tumbuka,Chichewa,Primary,263,340,Northern,MCP,DPP
2025,Central,Ngonde,English,Secondary,175,991,Central,Independent,DPP
2025,Central,Nyanja,English,Secondary,219,541,Central,Independent,DPP
2025,Southern,Lomwe,Chilomwe,Secondary,265,1154,Central,MCP,DPP
2025,Northern,Lambya/Nyiha,Chitumbuka,Primary,114,676,Central,DPP,DPP
2025,Central,Sena,Chichewa,Secondary,170,499,Northern,MCP,DPP
2025,Northern,Tumbuka,English,Primary,214,475,Central,UTM,DPP
2025,Southern,Ngonde,Chilomwe,Secondary,246,806,Northern,DPP,DPP
2025,Southern,Tonga,Chichewa,Secondary,353,638,Central,Other,DPP
2025,Southern,Yao,Chichewa,Secondary,375,853,Central,MCP,DPP
2025,Southern,Sena,Chilomwe,No formal,353,1299,Southern,MCP,DPP
2025,Central,Ngonde,Chichewa,Primary,251,232,Southern,PP,DPP
2025,Central,Ngoni,Chichewa,Tertiary,130,886,Central,Independent,DPP
2025,Northern,Lambya/Nyiha,Chitumbuka,Primary,122,440,Central,UTM,DPP
2025,Southern,Ngonde,English,Primary,262,347,Northern,DPP,DPP
2025,Southern,Ngonde,Chichewa,Primary,288,684,Southern,DPP,DPP
2025,Southern,Tumbuka,Chilomwe,Primary,277,613,Southern,PP,DPP
2025,Southern,Tumbuka,Chilomwe,Primary,230,1045,Central,PP,DPP
2025,Southern,Tonga,Chilomwe,Tertiary,257,773,Southern,Independent,DPP
2025,Central,Tumbuka,Chichewa,Secondary,291,788,Central,UTM,DPP
2025,Central,Ngonde,Chichewa,Primary,230,770,Southern,MCP,DPP
2025,Southern,Chewa,Chilomwe,Primary,212,872,Southern,Independent,DPP
2025,Northern,Lambya/Nyiha,Chitumbuka,Primary,104,376,Southern,UTM,DPP
2025,Southern,Ngonde,Chilomwe,Primary,324,684,Central,MCP,DPP
2025,Southern,Tonga,Chilomwe,Secondary,187,1045,Southern,UTM,DPP
2025,Central,Nyanja,English,Primary,190,740,Southern,MCP,DPP
2025,Northern,Tumbuka,Chichewa,Secondary,89,771,Central,MCP,DPP
2025,Central,Lambya/Nyiha,Chiyao,Primary,207,743,Central,MCP,DPP
2025,Northern,Lomwe,English,Primary,268,311,Central,DPP,DPP
2025,Northern,Tonga,Chitumbuka,Secondary,145,321,Northern,MCP,DPP
2025,Northern,Yao,Chitumbuka,Secondary,151,651,Northern,DPP,DPP
2025,Central,Chewa,English,Primary,289,580,Northern,DPP,DPP
2025,Northern,Nyanja,Chichewa,Primary,20,413,Southern,DPP,DPP
2025,Northern,Yao,Chitumbuka,Primary,220,236,Southern,DPP,DPP
2025,Central,Lomwe,Chichewa,Secondary,188,743,Central,Independent,DPP
2025,Northern,Lambya/Nyiha,Chitumbuka,Primary,157,552,Central,Other,DPP
2025,Northern,Lomwe,English,Secondary,275,325,Southern,DPP,DPP
2025,Southern,Lambya/Nyiha,Chichewa,Primary,168,535,Northern,DPP,DPP
2025,Southern,Sena,Chilomwe,Primary,265,623,Southern,DPP,DPP
2025,Northern,Sena,English,Secondary,82,652,Central,PP,DPP
2025,Central,Yao,English,Secondary,237,441,Central,MCP,DPP
2025,Central,Lomwe,Chiyao,No formal,284,650,Central,MCP,DPP
2025,Southern,Chewa,Chilomwe,Secondary,325,768,Central,DPP,DPP
2025,Central,Sena,Chichewa,Primary,284,434,Central,DPP,DPP
2025,Northern,Chewa,Chichewa,Primary,189,520,Central,DPP,DPP
2025,Northern,Ngoni,Chitumbuka,Primary,232,393,Southern,PP,DPP
2025,Southern,Sena,Chilomwe,Primary,494,794,Central,DPP,DPP
2025,Southern,Yao,Chilomwe,Tertiary,354,427,Southern,DPP,DPP
2025,Northern,Sena,Chichewa,Primary,193,483,Southern,DPP,DPP
2025,Central,Nyanja,English,Secondary,259,689,Northern,DPP,DPP
2025,Northern,Ngonde,Chitumbuka,Secondary,147,422,Southern,Independent,DPP
2025,Central,Yao,Chichewa,Secondary,304,750,Southern,MCP,DPP
2025,Northern,Chewa,Chitumbuka,Primary,124,245,Northern,Independent,DPP
2025,Central,Chewa,Chichewa,Secondary,94,487,Northern,DPP,DPP
2025,Southern,Tonga,Chilomwe,Secondary,354,834,Central,Other,DPP
2025,Central,Sena,Chichewa,Primary,179,604,Northern,PP,DPP
2025,Southern,Chewa,Chichewa,Secondary,410,510,Central,Independent,DPP
2025,Southern,Tonga,Chichewa,Tertiary,340,948,Northern,DPP,DPP
2025,Southern,Sena,Chilomwe,Secondary,396,433,Central,UTM,DPP
2025,Central,Chewa,Chichewa,Secondary,251,651,Central,UTM,DPP
2025,Central,Yao,English,Primary,231,820,Central,PP,DPP
2025,Central,Ngoni,Chichewa,Tertiary,188,629,Northern,PP,DPP
2025,Central,Ngonde,Chichewa,Secondary,279,652,Southern,DPP,DPP
2025,Northern,Nyanja,Chitumbuka,Primary,105,523,Central,PP,DPP
2025,Northern,Ngonde,English,Primary,167,309,Northern,DPP,DPP
2025,Southern,Ngoni,Chilomwe,Secondary,355,897,Southern,DPP,DPP
2025,Central,Lomwe,Chichewa,Tertiary,222,559,Central,DPP,DPP
2025,Central,Nyanja,Chichewa,Primary,138,811,Northern,MCP,DPP
2025,Northern,Chewa,English,Primary,21,263,Central,DPP,DPP
2025,Southern,Chewa,Chilomwe,No formal,350,866,Northern,DPP,DPP
2025,Northern,Lomwe,Chitumbuka,Secondary,20,508,Central,DPP,DPP
2025,Southern,Yao,Chichewa,Primary,479,993,Central,DPP,DPP
2025,Central,Lambya/Nyiha,Chichewa,Secondary,350,567,Northern,Independent,DPP
2025,Southern,Lambya/Nyiha,Chilomwe,No formal,402,792,Central,DPP,DPP
2025,Northern,Lomwe,Chitumbuka,Primary,141,502,Southern,Independent,DPP
2025,Southern,Chewa,Chilomwe,Primary,405,775,Northern,DPP,DPP
2025,Central,Nyanja,Chichewa,Primary,348,331,Southern,MCP,DPP
2025,Central,Lomwe,Chichewa,Tertiary,251,576,Southern,Independent,DPP
2025,Northern,Lambya/Nyiha,Chitumbuka,Secondary,157,645,Southern,UTM,DPP
2025,Central,Tonga,Chichewa,Primary,63,472,Southern,Independent,DPP
2025,Central,Tonga,Chichewa,Secondary,199,653,Northern,MCP,DPP
2025,Southern,Ngoni,Chilomwe,No formal,409,747,Northern,DPP,DPP
2025,Central,Lomwe,Chichewa,Secondary,315,769,Central,Other,DPP
2025,Southern,Sena,Chilomwe,Primary,369,701,Central,Other,DPP
2025,Southern,Ngoni,Chilomwe,Primary,255,1314,Southern,DPP,DPP
2025,Northern,Chewa,English,Primary,204,600,Central,MCP,DPP
2025,Southern,Lambya/Nyiha,Chichewa,Secondary,418,942,Central,DPP,DPP
2025,Central,Yao,English,Secondary,167,900,Northern,DPP,DPP
2025,Southern,Nyanja,Chilomwe,Tertiary,326,543,Central,DPP,DPP
2025,Northern,Yao,English,Secondary,45,528,Central,Independent,DPP
2025,Central,Sena,Chichewa,Tertiary,98,956,Northern,MCP,DPP
2025,Central,Tonga,Chichewa,Primary,259,660,Central,DPP,DPP
2025,Central,Lomwe,English,No formal,88,722,Central,DPP,DPP
2025,Central,Sena,Chichewa,Primary,286,775,Central,MCP,DPP
2025,Southern,Tumbuka,Chilomwe,No formal,207,1132,Central,Independent,DPP
2025,Northern,Nyanja,English,Secondary,174,152,Southern,DPP,DPP
2025,Central,Lambya/Nyiha,Chichewa,Primary,293,416,Northern,Other,DPP
2025,Northern,Tumbuka,English,Primary,133,632,Central,DPP,DPP
2025,Northern,Ngonde,Chitumbuka,Primary,178,425,Central,MCP,DPP
2025,Central,Tonga,Chichewa,Secondary,253,644,Southern,Other,DPP
2025,Central,Lambya/Nyiha,Chichewa,No formal,215,804,Northern,MCP,DPP
2025,Southern,Tumbuka,Chilomwe,Primary,271,731,Central,PP,DPP
2025,Central,Lomwe,Chiyao,Primary,289,658,Northern,Other,DPP
2025,Southern,Ngoni,Chilomwe,Secondary,260,541,Central,PP,DPP
2025,Central,Sena,Chichewa,Secondary,274,685,Northern,Independent,DPP
2025,Southern,Tonga,Chilomwe,Secondary,288,766,Central,UTM,DPP
2025,Central,Yao,English,Secondary,218,832,Southern,DPP,DPP
2025,Southern,Tonga,Chilomwe,Primary,260,956,Northern,DPP,DPP
2025,Central,Tonga,Chichewa,Secondary,159,781,Central,UTM,DPP
2025,Northern,Sena,Chitumbuka,Primary,180,417,Northern,Independent,DPP
2025,Central,Ngonde,Chichewa,Primary,146,660,Southern,MCP,DPP
2025,Central,Ngonde,Chichewa,Primary,207,978,Central,MCP,DPP
2025,Central,Tumbuka,English,Secondary,256,836,Southern,DPP,DPP
2025,Central,Tumbuka,Chiyao,Secondary,275,442,Central,MCP,DPP
2025,Southern,Ngoni,Chilomwe,Secondary,383,670,Central,DPP,DPP
2025,Northern,Lambya/Nyiha,Chichewa,Secondary,201,533,Northern,Other,DPP
2025,Southern,Ngonde,Chichewa,Primary,173,1104,Southern,DPP,DPP
2025,Central,Sena,Chichewa,Primary,93,777,Northern,MCP,DPP
2025,Southern,Ngonde,Chichewa,Primary,340,721,Southern,Other,DPP
2025,Northern,Yao,Chitumbuka,Primary,59,322,Southern,Independent,DPP
2025,Southern,Tonga,Chichewa,Primary,254,921,Central,PP,DPP
2025,Central,Tumbuka,Chichewa,Primary,394,390,Southern,Other,DPP
2025,Central,Tumbuka,Chichewa,Primary,304,887,Central,DPP,DPP
2025,Central,Chewa,Chichewa,Tertiary,272,497,Central,DPP,DPP
2025,Central,Ngonde,Chichewa,Primary,269,623,Central,DPP,DPP
2025,Central,Nyanja,Chichewa,Secondary,79,516,Southern,DPP,DPP
2025,Southern,Lambya/Nyiha,Chilomwe,No formal,393,875,Northern,DPP,DPP
2025,Central,Lomwe,Chichewa,Secondary,162,611,Southern,Other,DPP
2025,Southern,Ngoni,Chilomwe,Primary,311,915,Central,DPP,DPP
2025,Central,Yao,English,Primary,31,896,Central,MCP,DPP
2025,Central,Tumbuka,Chichewa,Primary,311,986,Central,MCP,DPP
2025,Southern,Tonga,Chichewa,Secondary,172,493,Northern,UTM,DPP
2025,Southern,Lambya/Nyiha,Chilomwe,Secondary,290,801,Southern,MCP,DPP
2025,Central,Lambya/Nyiha,Chichewa,Secondary,179,949,Northern,MCP,DPP
2025,Central,Ngonde,Chichewa,Primary,247,796,Northern,MCP,DPP
2025,Northern,Chewa,English,Primary,127,389,Northern,UTM,DPP
2025,Central,Tonga,English,Primary,225,763,Central,Other,DPP
2025,Central,Ngoni,Chichewa,Secondary,296,861,Northern,Independent,DPP
2025,Central,Ngoni,Chichewa,Secondary,141,420,Central,DPP,DPP
2025,Southern,Sena,Chichewa,Primary,251,404,Northern,MCP,DPP
2025,Central,Yao,Chichewa,Primary,102,590,Central,Other,DPP
2025,Central,Chewa,Chichewa,Secondary,226,447,Central,Independent,DPP
2025,Southern,Lomwe,English,Tertiary,445,602,Southern,Independent,DPP
2025,Northern,Chewa,English,Primary,214,625,Northern,DPP,DPP
2025,Southern,Ngonde,Chilomwe,Secondary,410,1042,Central,MCP,DPP
2025,Central,Lomwe,Chichewa,Tertiary,216,769,Northern,MCP,DPP
2025,Northern,Ngoni,Chitumbuka,Primary,70,183,Central,DPP,DPP
2025,Central,Ngoni,Chichewa,Secondary,293,1100,Southern,UTM,DPP
2025,Central,Ngonde,English,Primary,250,492,Southern,Independent,DPP
2025,Northern,Tumbuka,Chitumbuka,Primary,178,465,Southern,DPP,DPP
2025,Northern,Sena,Chitumbuka,Primary,112,469,Central,DPP,DPP
2025,Northern,Nyanja,Chichewa,Secondary,106,242,Central,PP,DPP
2025,Southern,Tumbuka,Chichewa,Primary,364,581,Central,MCP,DPP
2025,Central,Sena,Chichewa,Primary,193,309,Central,DPP,DPP
2025,Southern,Ngoni,Chilomwe,Primary,314,839,Northern,Other,DPP
2025,Southern,Tonga,Chichewa,Primary,395,488,Southern,PP,DPP
2025,Central,Lomwe,English,Primary,213,526,Southern,MCP,DPP
2025,Central,Tonga,Chichewa,Primary,108,472,Central,MCP,DPP
2025,Southern,Tumbuka,Chilomwe,Primary,166,870,Northern,DPP,DPP
2025,Northern,Tonga,Chitumbuka,Primary,141,368,Central,Independent,DPP
2025,Central,Nyanja,Chiyao,Secondary,316,832,Northern,Other,DPP
2025,Northern,Lomwe,Chitumbuka,Primary,222,548,Central,Independent,DPP
2025,Central,Lomwe,Chichewa,Primary,186,607,Central,MCP,DPP
2025,Central,Chewa,Chichewa,No formal,82,474,Central,MCP,DPP
2025,Central,Chewa,Chichewa,Primary,129,520,Northern,DPP,DPP
2025,Central,Tonga,Chichewa,Primary,138,572,Central,MCP,DPP
2025,Central,Lambya/Nyiha,English,Primary,295,643,Southern,MCP,DPP
2025,Southern,Nyanja,Chilomwe,Tertiary,126,557,Southern,DPP,DPP
2025,Southern,Chewa,Chichewa,Primary,219,706,Central,UTM,DPP
2025,Central,Sena,Chichewa,Primary,200,734,Central,MCP,DPP
2025,Northern,Tonga,Chitumbuka,Primary,155,667,Southern,Independent,DPP
2025,Central,Lomwe,Chichewa,Primary,185,728,Central,Independent,DPP
2025,Central,Chewa,Chiyao,Primary,258,611,Southern,MCP,DPP
2025,Southern,Lambya/Nyiha,Chichewa,Secondary,315,817,Central,DPP,DPP
2025,Central,Tonga,English,Primary,138,917,Central,MCP,DPP
2025,Southern,Chewa,Chilomwe,Secondary,598,842,Northern,DPP,DPP
2025,Southern,Tumbuka,Chilomwe,Primary,233,787,Central,MCP,DPP
2025,Central,Ngoni,Chichewa,Secondary,307,545,Southern,DPP,DPP
2025,Central,Sena,Chichewa,Secondary,164,426,Central,PP,DPP
2025,Central,Sena,Chichewa,Primary,228,338,Central,UTM,DPP
2025,Central,Yao,Chichewa,Tertiary,311,552,Northern,Independent,DPP
2025,Northern,Sena,Chitumbuka,Secondary,48,546,Southern,PP,DPP
2025,Southern,Tumbuka,Chilomwe,Primary,349,917,Southern,DPP,DPP
2025,Northern,Lomwe,Chitumbuka,Secondary,117,617,Central,MCP,DPP
2025,Central,Sena,Chichewa,No formal,272,379,Central,MCP,DPP
2025,Northern,Tumbuka,Chitumbuka,Tertiary,149,175,Central,DPP,DPP
2025,Southern,Sena,Chilomwe,Tertiary,333,669,Southern,DPP,DPP
2025,Northern,Ngonde,English,Secondary,97,192,Central,PP,DPP
2025,Southern,Yao,Chichewa,Secondary,591,765,Central,MCP,DPP
2025,Central,Chewa,Chichewa,No formal,142,546,Southern,MCP,DPP
2025,Central,Tumbuka,English,Primary,130,755,Southern,DPP,DPP
2025,Northern,Tonga,English,Tertiary,37,402,Central,DPP,DPP
2025,Central,Lambya/Nyiha,English,Primary,140,707,Central,DPP,DPP
2025,Central,Tumbuka,Chichewa,Primary,255,692,Northern,MCP,DPP
2025,Southern,Sena,English,Primary,272,574,Central,DPP,DPP
2025,Northern,Ngoni,Chitumbuka,Secondary,195,696,Central,UTM,DPP
2025,Southern,Tonga,Chilomwe,Primary,228,920,Southern,DPP,DPP
2025,Northern,Lambya/Nyiha,Chitumbuka,Tertiary,33,666,Northern,MCP,DPP
2025,Central,Tonga,English,Primary,209,141,Southern,DPP,DPP
2025,Northern,Chewa,Chitumbuka,No formal,166,633,Central,Independent,DPP
2025,Southern,Chewa,Chilomwe,Primary,272,494,Northern,Other,DPP
2025,Southern,Lomwe,Chilomwe,Secondary,164,768,Southern,MCP,DPP
2025,Southern,Nyanja,English,Primary,317,935,Northern,MCP,DPP
2025,Central,Ngoni,Chichewa,No formal,256,842,Southern,MCP,DPP
2025,Central,Tumbuka,Chichewa,Primary,349,313,Central,MCP,DPP
2025,Central,Yao,Chichewa,Secondary,262,933,Southern,UTM,DPP
2025,Southern,Lambya/Nyiha,Chilomwe,Primary,425,720,Central,DPP,DPP
2025,Central,Yao,Chichewa,Primary,232,627,Southern,Independent,DPP
2025,Northern,Tonga,Chitumbuka,Primary,135,469,Southern,DPP,DPP
2025,Southern,Sena,Chichewa,Tertiary,373,1021,Central,Independent,DPP
2025,Central,Chewa,Chichewa,Secondary,342,702,Northern,DPP,DPP
2025,Southern,Tonga,English,Secondary,308,875,Central,MCP,DPP
2025,Central,Lambya/Nyiha,Chichewa,Primary,286,730,Northern,DPP,DPP
2025,Southern,Yao,English,Secondary,410,806,Northern,DPP,DPP
2025,Northern,Tumbuka,Chitumbuka,Primary,94,500,Central,DPP,DPP
2025,Northern,Nyanja,Chitumbuka,Secondary,258,547,Northern,Other,DPP
2025,Central,Yao,Chiyao,Primary,270,494,Southern,MCP,DPP
2025,Central,Chewa,Chichewa,Secondary,215,614,Southern,Independent,DPP
2025,Northern,Lambya/Nyiha,English,Secondary,188,341,Southern,Other,DPP
2025,Northern,Nyanja,Chichewa,Secondary,239,606,Northern,PP,DPP
2025,Central,Lomwe,Chichewa,Tertiary,332,577,Central,DPP,DPP
2025,Northern,Lambya/Nyiha,Chitumbuka,Secondary,177,634,Central,DPP,DPP
2025,Central,Ngoni,Chichewa,Secondary,49,369,Central,MCP,DPP
2025,Central,Yao,Chichewa,Primary,171,539,Central,DPP,DPP
2025,Northern,Chewa,Chitumbuka,Primary,37,710,Southern,DPP,DPP
2025,Southern,Sena,Chilomwe,Primary,303,399,Central,MCP,DPP
2025,Central,Ngoni,Chichewa,Secondary,190,682,Central,UTM,DPP
2025,Northern,Sena,Chitumbuka,No formal,151,493,Northern,MCP,DPP
2025,Central,Ngonde,Chichewa,Secondary,302,618,Central,DPP,DPP
2025,Southern,Chewa,Chichewa,No formal,324,817,Central,Independent,DPP
2025,Central,Chewa,English,Secondary,333,817,Central,MCP,DPP
2025,Central,Yao,Chichewa,Primary,323,686,Central,Other,DPP
2025,Southern,Lambya/Nyiha,Chilomwe,Primary,479,629,Central,DPP,DPP
2025,Central,Tonga,Chichewa,Primary,166,772,Northern,MCP,DPP
2025,Central,Tumbuka,English,No formal,107,731,Southern,MCP,DPP
2025,Central,Tumbuka,Chichewa,Primary,206,710,Southern,Independent,DPP
2025,Central,Tonga,Chichewa,Primary,222,779,Southern,MCP,DPP
2025,Southern,Ngoni,Chichewa,Tertiary,322,1099,Central,MCP,DPP
2025,Central,Ngoni,Chiyao,Secondary,337,504,Southern,PP,DPP
2025,Southern,Chewa,Chilomwe,Primary,308,893,Central,MCP,DPP
2025,Central,Tumbuka,English,Primary,242,727,Northern,MCP,DPP
2025,Southern,Nyanja,Chilomwe,No formal,464,1026,Central,DPP,DPP
2025,Southern,Tumbuka,Chichewa,Primary,398,571,Southern,DPP,DPP
2025,Central,Nyanja,English,Secondary,260,602,Southern,DPP,DPP
2025,Central,Chewa,Chichewa,Secondary,20,571,Southern,MCP,DPP
2025,Central,Ngoni,Chichewa,Primary,345,822,Southern,MCP,DPP
2025,Southern,Lambya/Nyiha,Chichewa,Secondary,303,702,Southern,Other,DPP
2025,Southern,Yao,English,Tertiary,242,817,Northern,DPP,DPP
2025,Southern,Tonga,Chilomwe,Secondary,374,691,Central,MCP,DPP
2025,Northern,Nyanja,Chitumbuka,No formal,144,770,Southern,DPP,DPP
2025,Southern,Ngoni,Chilomwe,Primary,501,837,Southern,MCP,DPP
2025,Central,Lomwe,Chichewa,Secondary,256,714,Northern,DPP,DPP
2025,Southern,Tumbuka,Chilomwe,Tertiary,272,840,Central,MCP,DPP
2025,Northern,Lomwe,Chitumbuka,Secondary,60,461,Northern,UTM,DPP
2025,Central,Ngonde,Chiyao,Primary,199,730,Southern,DPP,DPP
2025,Southern,Sena,Chilomwe,Primary,339,1225,Southern,UTM,DPP
2025,Central,Lomwe,Chiyao,Tertiary,260,832,Central,Independent,DPP
2025,Central,Yao,Chichewa,No formal,422,717,Central,MCP,DPP
2025,Southern,Ngonde,Chilomwe,Secondary,413,835,Southern,PP,DPP
2025,Southern,Ngoni,Chilomwe,Secondary,396,846,Northern,Other,DPP
2025,Central,Tonga,Chichewa,Primary,196,684,Central,Other,DPP
2025,Southern,Tonga,Chilomwe,Primary,198,757,Central,MCP,DPP
2025,Central,Lambya/Nyiha,Chichewa,Primary,251,887,Northern,MCP,DPP
2025,Southern,Tumbuka,Chichewa,Primary,355,641,Southern,DPP,DPP
2025,Central,Tumbuka,Chichewa,Primary,87,541,Southern,UTM,DPP
2025,Central,Sena,Chichewa,Primary,295,375,Southern,MCP,DPP
2025,Southern,Tumbuka,Chilomwe,Secondary,299,1170,Northern,DPP,DPP
2025,Southern,Nyanja,Chilomwe,Tertiary,457,556,Central,Independent,DPP
2025,Central,Sena,Chichewa,Primary,229,736,Southern,UTM,DPP
2025,Southern,Nyanja,Chilomwe,Primary,230,985,Southern,MCP,DPP
2025,Central,Lomwe,Chichewa,Primary,180,609,Central,Other,DPP
